source_id,niveau,montant,unite,ordre,order_niveau_regle,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
318368,2,71,%,4,2,actions,False,False,False,False,False,False,False,False
318438,1,6,%,1,1,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
318438,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318451,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318451,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318451,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318451,2,5,%,4,2,personnel,False,False,False,False,False,False,False,False
318451,2,85,%,5,3,actions,False,False,False,False,False,False,False,False
318469,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318469,1,6,%,2,2,intérêt cumulatif aux actions de priorité,True,False,False,False,False,False,False,False
318469,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
318469,2,2,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
318469,3,25,%,5,1,actions de priorité,False,False,False,False,False,False,False,False
318469,3,50,%,6,2,actions ordinaires,False,False,False,False,False,False,False,False
318469,3,25,%,7,3,parts de fondateur,False,False,False,False,False,False,False,False
318486,1,6,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
318486,2,5,%,2,1,réserve légale,False,False,False,False,False,False,False,False
318486,2,10,%,3,2,conseil d’administration,False,False,False,False,False,False,False,False
318486,2,85,%,4,3,actions,False,False,False,False,False,False,False,False
318503,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318503,2,10,%,2,1,conseil d’administration,False,False,False,False,False,False,False,False
318503,2,90,%,3,2,actions,False,False,False,False,False,False,False,False
318516,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
318516,1,5,%,2,2,conseil d’administration,False,False,False,False,False,False,False,False
318531,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318531,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318531,1,10,%,3,3,conseil,False,False,False,False,False,False,False,False
318544,1,3,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318544,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318561,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318561,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318561,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
318561,2,20,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
318577,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318577,2,5,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
318577,3,85,%,3,1,actions amorties et non amorties,False,False,False,False,False,False,False,False
318577,3,5,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
318595,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318609,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318609,1,4,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318609,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318609,2,10,%,4,2,conseil,False,False,False,False,False,False,False,False
318609,2,80,%,5,3,actions,False,False,False,False,False,False,False,False
318626,1,50,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
318626,2,5,%,2,1,actions,True,False,False,False,False,False,False,False
318626,2,1/2,%,3,2,intérêt aux actions,True,False,False,False,False,False,False,False
318643,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
318643,1,5,%,2,2,réserve légale,False,False,False,False,False,False,False,False
318660,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318660,1,4,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318660,2,15,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318660,2,20,%,4,2,l’assemblée,False,False,False,False,False,False,False,False
318660,2,65,%,5,3,actions amorties et non amorties,False,False,False,False,False,False,False,False
318677,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318677,1,7,%,2,2,conseil d’administration,False,False,False,False,False,False,False,False
318677,1,3,%,3,3,personnel,False,Le solde aux actions sauf,True,False,False,False,False,False
318702,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318702,1,3,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318702,2,10,%,3,1,actions,False,False,False,False,False,False,False,False
318702,3,1,%,4,1,chaque membre du conseil,False,False,False,False,False,False,True,False
318720,1,4,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
318733,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318733,1,80,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318733,2,10,%,3,1,administrateurs,False,False,False,False,False,False,False,False
318733,2,10,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
318733,2,80,%,5,3,actions amorties et non amorties,False,False,False,False,False,False,False,False
318750,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318750,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318750,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318750,3,75,%,4,1,actions,False,False,False,False,False,False,False,False
318765,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318765,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318765,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318765,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
318780,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318780,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318793,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318793,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318793,1,10,%,3,3,conseil d’administration,False,False,False,False,False,False,False,False
318810,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318810,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318810,2,15,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318810,2,85,%,4,2,actions,False,False,False,False,False,False,False,False
318823,1,6,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
318823,1,5,%,2,2,réserve,False,False,False,False,False,False,False,False
318840,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318840,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318840,2,85,%,3,1,actions,False,False,False,False,False,False,False,False
318840,2,15,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
318858,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318858,1,4,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
318858,1,4,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
318858,2,10,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
318858,3,20,%,5,1,actions de priorité,False,False,False,False,False,False,False,False
318872,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318872,1,5,%,2,2,administrateurs,False,False,False,False,False,False,False,False
318908,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318908,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318908,2,3,%,3,1,directeur,False,False,False,False,False,False,False,False
318908,2,15,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
318908,2,79,%,5,3,actionnaires,False,False,False,False,False,False,False,False
318925,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
318925,1,3,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
318925,3,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
318925,3,90,%,4,2,actions,False,False,False,False,False,False,False,False
319025,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
319025,1,4,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
319025,2,47,%,3,1,actions de capital et de jouissance,False,False,False,False,False,False,False,False
319025,2,47,%,4,2,actions de dividende,False,False,False,False,False,False,False,False
319025,2,5,%,5,3,conseil d’administration,False,False,False,False,False,False,False,False
319045,1,5,%,1,1,fonds de prévoyance,False,False,False,False,False,False,False,False
319104,1,4,%,1,1,actions,False,False,False,False,False,False,False,False
319116,1,5,%,1,1,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
319116,1,4,%,2,2,actions ordinaires,False,False,False,False,False,False,False,False
319171,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
319171,1,5,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
319171,2,4,%,3,1,conseil d’administration,False,aux actions (sauf prélèvement pour fonds de prévoyance),True,False,False,False,False,False
319221,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
319221,2,5,%,2,1,fonds de réserve,False,False,False,False,False,False,False,False
319251,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
319251,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
319251,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
319251,1,1,%,4,4,chaque administrateur,False,False,False,False,False,False,True,False
319251,1,1/3,%,5,5,chaque commissaire,False,False,False,False,False,False,True,False
319251,2,30,%,6,1,actions de capital,False,False,False,False,False,False,False,False
319251,2,70,%,7,2,parts de fondateur,False,False,False,False,False,False,False,False
319265,1,5,%,1,1,intérêt aux actions,True,False,False,False,False,False,False,False
319265,1,5,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
319310,1,10,%,1,1,réserve,False,False,False,False,False,False,False,False
319322,1,3,%,1,1,réserve,False,False,False,False,False,False,False,False
319351,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
319351,1,10,%,2,2,conseil d’administration,False,False,False,False,False,False,False,False
319391,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
319391,1,5,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
319391,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
319391,2,5,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
319391,2,95,%,5,2,actions,False,False,False,False,False,False,False,False
319419,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
319419,1,4,%,2,2,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
319419,1,4,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
319419,2,5,%,4,1,directeur,False,False,False,False,False,False,False,False
319419,2,15,%,5,2,administrateurs,False,False,False,False,False,False,False,False
319445,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
319445,1,4,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
319445,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
319445,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
319460,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
319460,1,4,%,2,2,actions de priorité,True,False,False,False,False,False,False,False
