source_id,niveau,montant,unite,ordre,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
318677,1,7,%,2,conseil d’administration,0,,,0,,,0,0
318677,1,3,%,3,personnel,0,Le solde aux actions sauf,True,0,,,0,0
318702,1,5,%,1,réserve légale,0,,,0,,,0,0
318702,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
318702,2,10,%,3,actions,0,,,0,,,0,0
318702,3,1,%,4,chaque membre du conseil,0,,,0,,,1,0
318720,1,4,%,1,intérêt aux actions,1,,,0,,,0,0
318733,1,5,%,1,réserve légale,0,,,0,,,0,0
318733,1,80,%,2,intérêt aux actions,1,,,0,,,0,0
318733,2,10,%,3,administrateurs,0,,,0,,,0,0
318733,2,10,%,4,conseil d’administration,0,,,0,,,0,0
318733,2,80,%,5,actions amorties et non amorties,0,,,0,,,0,0
318750,1,5,%,1,réserve légale,0,,,0,,,0,0
318750,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318750,2,10,%,3,conseil d’administration,0,,,0,,,0,0
318750,3,75,%,4,actions,0,,,0,,,0,0
318765,1,5,%,1,réserve légale,0,,,0,,,0,0
318765,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318765,2,10,%,3,conseil d’administration,0,,,0,,,0,0
318765,2,90,%,4,actions,0,,,0,,,0,0
318780,1,5,%,1,réserve légale,0,,,0,,,0,0
318780,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318793,1,5,%,1,réserve légale,0,,,0,,,0,0
318793,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318793,1,10,%,3,conseil d’administration,0,,,0,,,0,0
318810,1,5,%,1,réserve légale,0,,,0,,,0,0
318810,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318810,2,15,%,3,conseil d’administration,0,,,0,,,0,0
318810,2,85,%,4,actions,0,,,0,,,0,0
318823,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
318823,1,5,%,2,réserve,0,,,0,,,0,0
318840,1,5,%,1,réserve légale,0,,,0,,,0,0
318840,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318840,2,85,%,3,actions,0,,,0,,,0,0
318840,2,15,%,4,conseil d’administration,0,,,0,,,0,0
318858,1,5,%,1,réserve légale,0,,,0,,,0,0
318858,1,4,%,2,actions de priorité,1,,,0,,,0,0
318858,1,4,%,3,intérêt aux actions,1,,,0,,,0,0
318858,2,10,%,4,conseil d’administration,0,,,0,,,0,0
318858,3,20,%,5,actions de priorité,0,,,0,,,0,0
318872,1,5,%,1,réserve légale,0,,,0,,,0,0
318872,1,5,%,2,administrateurs,0,,,0,,,0,0
318908,1,5,%,1,réserve légale,0,,,0,,,0,0
318908,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
318908,2,3,%,3,directeur,0,,,0,,,0,0
318908,2,15,%,4,conseil d’administration,0,,,0,,,0,0
318908,2,79,%,5,actionnaires,0,,,0,,,0,0
318925,1,5,%,1,réserve légale,0,,,0,,,0,0
318925,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
318925,3,10,%,3,conseil d’administration,0,,,0,,,0,0
318925,3,90,%,4,actions,0,,,0,,,0,0
319025,1,5,%,1,réserve légale,0,,,0,,,0,0
319025,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
319025,2,47,%,3,actions de capital et de jouissance,0,,,0,,,0,0
319025,2,47,%,4,actions de dividende,0,,,0,,,0,0
319025,2,5,%,5,conseil d’administration,0,,,0,,,0,0
319045,1,5,%,1,fonds de prévoyance,0,,,0,,,0,0
319104,1,4,%,1,actions,0,,,0,,,0,0
319116,1,5,%,1,intérêt aux actions privilégiées,1,,,0,,,0,0
319116,1,4,%,2,actions ordinaires,0,,,0,,,0,0
319171,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
319171,1,5,%,2,fonds de réserve,0,,,0,,,0,0
319171,2,4,%,3,conseil d’administration,0,,,0,,,0,0
319171,2,6,%,4,fondateur,0,aux actions (sauf prélèvement pour fonds de prévoyance),True,0,,,0,0
319221,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
319221,2,5,%,2,fonds de réserve,0,,,0,,,0,0
319251,1,5,%,1,réserve légale,0,,,0,,,0,0
319251,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
319251,1,5,%,3,intérêt aux actions,1,,,0,,,0,0
319251,1,1,%,4,chaque administrateur,0,,,0,,,1,0
319251,1,1/3,%,5,chaque commissaire,0,,,0,,,1,0
319251,2,30,%,6,actions de capital,0,,,0,,,0,0
319251,2,70,%,7,parts de fondateur,0,,,0,,,0,0
319265,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
319265,1,5,%,2,fonds de réserve,0,,,0,,,0,0
319310,1,10,%,1,réserve,0,,,0,,,0,0
319310,2,3,%,2,Conseil d’administration,0,,,0,,,0,0
319322,1,3,%,1,réserve,0,,,0,,,0,0
319322,1,7,%,2,Conseil d’administration,0,,,0,,,0,0
319351,1,5,%,1,réserve,0,,,0,,,0,0
319351,1,10,%,2,conseil d’administration,0,,,0,,,0,0
319391,1,5,%,1,réserve légale,0,,,0,,,0,0
319391,1,5,%,2,actions de priorité,1,,,0,,,0,0
319391,1,5,%,3,intérêt aux actions,1,,,0,,,0,0
319391,2,5,%,4,conseil d’administration,0,,,0,,,0,0
319391,2,95,%,5,actions,0,,,0,,,0,0
319419,1,5,%,1,réserve légale,0,,,0,,,0,0
319419,1,4,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
319419,1,4,%,3,intérêt aux actions,1,,,0,,,0,0
319419,2,5,%,4,directeur,0,,,0,,,0,0
319419,2,15,%,5,administrateurs,0,,,0,,,0,0
319445,1,5,%,1,réserve légale,0,,,0,,,0,0
319445,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
319445,2,10,%,3,conseil d’administration,0,,,0,,,0,0
319445,2,90,%,4,actions,0,,,0,,,0,0
319460,1,5,%,1,réserve légale,0,,,0,,,0,0
319460,1,4,%,2,actions de priorité,1,,,0,,,0,0
319460,1,5,%,3,actions ordinaires,0,,,0,,,0,0
319460,2,7,%,4,personnel,0,,,0,,,0,0
319460,2,5,%,5,conseil d’administration,0,,,0,,,0,0
319460,2,50,%,6,actions,0,,,0,,,0,0
319481,2,5,%,1,réserve légale,0,,,0,,,0,0
319481,2,5,%,2,administrateurs,0,,,0,,,0,0
319498,1,5,%,1,réserve légale,0,,,0,,,0,0
319498,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
319498,2,5,%,3,actions,0,,,0,,,0,0
319514,1,5,%,1,réserve légale,0,,,0,,,0,0
319514,1,10,%,2,conseil d’administration,0,,,0,,,0,0
319514,1,90,%,3,actions,0,,,0,,,0,0
319533,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
319533,1,5,%,2,fonds de réserve,0,,,0,,,0,0
319533,2,5,%,3,administrateurs,0,,,0,,,0,0
319533,2,10,%,4,parts de fondateur,0,,,0,,,0,0
319576,1,5,%,1,fonds de réserve,0,,,0,,,0,0
319576,1,4,%,2,intérêt non cumulatif aux actions,1,,,0,,,0,0
319576,1,5,%,3,intérêt non cumulatif aux actions,1,,,0,,,0,0
319673,1,5,%,1,réserve légale,0,,,0,,,0,0
319673,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
319673,2,20,%,3,administrateurs,0,,,0,,,0,0
319673,2,80,%,4,actions amorties et non amorties,0,,,0,,,0,0
319689,1,5,%,1,réserve légale,0,,,0,,,0,0
319689,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
319689,2,5,%,3,conseil d’administration,0,,,0,,,0,0
319689,2,95,%,4,actions,0,,,0,,,0,0
319705,1,5,%,1,réserve légale,0,,,0,,,0,0
319705,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
319728,1,16,Francs,1,actions,1,,,0,,,0,0
319766,1,5,%,1,réserve légale,0,,,0,,,0,0
319766,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
319766,2,80,%,3,actions,0,,,0,,,0,0
319766,2,20,%,4,conseil d’administration,0,,,0,,,0,0
319795,1,4,%,1,intérêt aux actions,1,,,0,,,0,0
319795,2,10,%,2,conseil d’administration,0,,,0,,,0,0
319795,2,90,%,3,actions,0,,,0,,,0,0
319821,1,3,%,1,actions,1,,,0,,,0,0
319821,1,3,%,2,fonds de réserve,0,,,0,,du produit net au fonds de réserve jusqu’à ce que ce dernier atteigne 5 millions de francs,0,0
319886,1,5,%,1,réserve légale,0,,,0,,,0,0
319886,1,5,Francs,2,intérêt aux actions,1,,,0,,,0,0
319933,1,3,%,1,réserve légale,0,,,0,,,0,0
319953,1,5,%,1,réserve légale,0,,,0,,,0,0
319953,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
319953,2,25,%,3,fonds de prévoyance,0,,,0,,au maximum pour le fonds de prévoyance,0,0
319953,3,10,%,4,conseil d’administration,0,,,0,,,0,0
319953,3,90,%,5,actions,0,,,0,,,0,0
319968,1,5,%,1,réserve légale,0,,,0,,,0,0
319968,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
319983,1,5,%,1,réserve légale,0,,,0,,,0,0
319983,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
319983,2,10,%,3,actions,0,,,0,,,0,0
319983,3,1,%,4,chaque membre du conseil,0,,,0,,,1,0
320006,1,5,%,1,réserve légale,0,,,0,,,0,0
320006,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320006,2,10,%,3,conseil d’administration,0,,,0,,,0,0
320006,2,90,%,4,actions,0,,,0,,,0,0
320023,1,5,%,1,réserve légale,0,,,0,,,0,0
320023,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320023,3,10,%,3,conseil d’administration,0,,,0,,,0,0
320023,3,90,%,4,actionnaires,0,,,0,,,0,0
320045,1,10,%,1,fonds de prévoyance,0,,,0,,des bénéfices pour la constitution d’un fonds de prévoyance jusqu’à concurrence de 2 millions,0,0
320045,2,5,%,2,réserve légale,0,,,0,,,0,0
320045,2,5,%,3,intérêt aux actions,1,,,0,,,0,0
320045,3,10,%,4,conseil d’administration,0,,,0,,,0,0
320045,3,90,%,5,actions,0,,,0,,,0,0
320063,1,5,%,1,réserve légale,0,,,0,,,0,0
320063,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320063,2,20,%,3,conseil d’administration,0,,,0,,,0,0
320063,2,80,%,4,actions,0,,,0,,,0,0
320085,1,5,%,1,réserve légale,0,,,0,,,0,0
320085,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320085,1,10,%,3,conseil d’administration,0,,,0,,,0,0
320085,3,25,%,4,parts bénéficiaires,0,,,0,,,0,0
320085,3,75,%,5,actions,0,,,0,,,0,0
320104,1,5,%,1,réserve légale,0,,,0,,,0,0
320104,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320104,1,3,%,3,actions,0,,,0,,,0,0
320104,2,1,%,4,chaque administrateur,0,,,0,,,1,0
320104,3,50,%,5,actions,0,,,0,,,0,0
320104,3,50,%,6,parts de fondateur,0,,,0,,,0,0
320118,1,5,%,1,réserve légale,0,,,0,,,0,0
320118,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320118,2,10,%,3,conseil d’administration,0,,,0,,,0,0
320118,2,20,%,4,directeur,0,,,0,,et jusqu’à un maximum de  au directeur dans le cas où il en aurait été nommé un,0,0
320118,3,80,%,5,actions,0,,,0,,,0,0
320118,3,20,%,6,parts de fondateur,0,,,0,,,0,0
320148,1,5,%,1,réserve légale,0,,,0,,,0,0
320148,1,4,%,2,actions amorties et non amorties,0,,,0,,,0,0
320168,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
320168,1,5,%,2,réserve,0,,,0,,,0,0
320202,1,5,%,1,réserve légale,0,,,0,,,0,0
320202,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320202,2,10,%,3,administrateurs,0,,,0,,,0,0
320202,2,45,%,4,actionnaires,0,,,0,,,0,0
320202,2,45,%,5,parts de fondateur,0,,,0,,,0,0
320227,2,40,%,1,prêt des consorts Joret,0,,,0,,,0,0
320227,2,5,%,2,réserve légale,0,,,0,,,0,0
320227,2,5,%,3,actions,0,,,0,,,0,0
320247,1,3,%,1,fonds de réserve,0,,,0,,,0,0
320247,1,3,%,2,actions,0,,,0,,,0,0
320247,1,1,%,3,conseil d’administration,0,,,0,,,0,0
320247,1,1,%,4,personnel,0,,,0,,,0,0
320247,1,90,%,5,actions,0,,,0,,,0,0
320291,1,5,%,1,fonds de réserve,0,,,0,,,0,0
320291,1,5,%,2,conseil d’administration,0,,,0,,,0,0
320393,1,3,%,1,intérêt aux actions,1,,,0,,,0,0
320393,2,5,%,2,fonds de réserve,0,,,0,,,0,0
320422,2,6,%,1,intérêt aux actions,1,,,0,,,0,0
320422,2,5,%,2,fonds de réserve,0,,,0,,,0,0
320422,4,95,%,3,actions,0,,,0,,,0,0
320422,4,5,%,4,fondateur,0,,,0,,,0,0
320490,1,6,%,1,intérêt aux actions,1,,,0,,,0,0
320490,1,2,%,2,fonds de réserve,0,,,0,,,0,0
320490,2,10,%,3,parts de fondateur,0,,,0,,,0,0
320490,2,90,%,4,actions,0,,,0,,,0,0
320507,2,5,%,1,fonds de réserve,0,,,0,,,0,0
320507,2,15,%,2,conseil,0,,,0,,,0,0
320507,2,80,%,3,actions,0,,,0,,,0,0
320521,1,5,%,1,réserve légale,0,,,0,,,0,0
320521,1,6,%,2,actions privilégiées,0,,,0,,,0,0
320521,2,1,%,3,chaque administrateur,0,,,0,,,1,0
320521,2,1,%,4,chaque commissaire,0,,,0,,,1,0
320521,3,4,Francs,5,actions ordinaires,0,,,0,,,0,0
320521,4,50,%,6,actions privilégiées,0,,,0,,,0,0
320521,4,50,%,7,actions ordinaires,0,,,0,,,0,0
320537,1,6,%,1,conseil d’administration,0,,,0,,,0,0
320537,1,4,%,2,conseil,0,,,0,,,0,0
320569,1,5,%,1,réserve,0,,,0,,,0,0
320569,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320569,2,10,%,3,conseil d’administration,0,,,0,,,0,0
320648,1,5,%,1,réserve légale,0,,,0,,,0,0
320648,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
320648,2,15,%,3,conseil d’administration,0,,,0,,,0,0
320648,2,85,%,4,actions,0,,,0,,,0,0
320687,1,10,%,1,réserve,0,,,0,,,0,0
320704,1,4,%,1,intérêt aux actions,1,,,0,,,0,0
320704,1,5,%,2,fonds de réserve,0,,,0,,,0,0
320704,2,15,%,3,conseil d’administration,0,,,0,,,0,0
320704,2,85,%,4,actions,0,,,0,,,0,0
320740,1,5,%,1,réserve,0,,,0,,,0,0
320740,1,6,%,2,actions de préférence,1,,,0,,,0,0
320740,1,6,%,3,actions de préférence,0,,,0,,,0,0
320740,1,5,%,4,actions de préférence,1,,,0,,,0,0
320740,1,25,Francs,5,parts bénéficiaires,0,,,0,,et des parts bénéficiaires jusqu’à concurrence de 25 francs par action ordinaire et par part bénéficiaire),0,0
320740,2,10,%,6,conseil d’administration,0,aux actions (sauf prélèvement pour le fonds de prévoyance),True,0,,,0,0
320765,1,5,%,1,réserve légale,0,,,0,,,0,0
320765,1,4,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
320765,2,1,%,3,actions,1,,,0,,,0,0
320765,3,10,%,4,conseil d’administration,0,,,0,,,0,0
320765,3,90,%,5,actions privilégiées,0,,,0,,,0,0
320783,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
320815,1,5,%,1,réserve légale,0,,,0,,,0,0
320815,1,15,%,2,conseil d’administration,0,,,0,,,0,0
320831,1,4,%,1,actions,1,,,0,,,0,0
320831,1,5,%,2,réserve,0,,,0,,,0,0
320847,1,5,%,1,réserve légale,0,,,0,,,0,0
320847,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
320847,2,10,%,3,conseil d’administration,0,,,0,,,0,0
320847,2,90,%,4,actions,0,,,0,,,0,0
320859,1,5,%,1,fonds de réserve,0,,,0,,,0,0
320859,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
320877,1,5,%,1,réserve légale,0,,,0,,,0,0
320877,1,3,%,2,intérêt aux actions,1,,,0,,,0,0
320877,2,8,%,3,conseil d’administration,0,,,0,,,0,0
320895,1,5,%,1,réserve légale,0,,,0,,,0,0
320919,1,5,%,1,réserve légale,0,,,0,,,0,0
320919,1,5,%,2,actions,0,sauf prélèvement éventuel pour réserve extraordinaire,True,0,,,0,0
320942,1,5,%,1,réserve légale,0,,,0,,,0,0
320942,1,3,%,2,conseil d’administration,0,,,0,,,0,0
320942,1,1,%,3,conseil,0,,,0,,,0,0
320942,1,8,%,4,direction,0,,,0,,,0,0
320942,1,1,%,5,conseil,0,,,0,,,0,0
320942,2,35,%,6,actions,0,,,0,,,0,0
320942,2,65,%,7,fonds de réserve spécial,0,,,0,,pour créer un fonds de réserve spécial jusqu’à concurrence de 3 millions,0,0
320968,1,3,%,1,réserve,0,,,0,,,0,0
320968,1,3,%,2,actions,0,,,0,,,0,0
320968,1,1,%,3,conseil d’administration,0,,,0,,,0,0
320968,1,1,%,4,personnel,0,,,0,,,0,0
320968,1,90,%,5,actionnaires,0,,,0,,,0,0
320993,3,5,%,1,réserve,0,,,0,,,0,0
320993,3,5,%,2,intérêt aux actions,1,,,0,,,0,0
320993,4,10,%,3,conseil d’administration,0,,,0,,,0,0
320993,4,90,%,4,actions,0,,,0,,,0,0
321023,2,1,%,1,réserve spéciale,0,,,0,,1°  (au maximum 200 contos de reis) pour la réserve spéciale,0,0
321023,2,4,%,2,intérêt des obligations,1,,,0,,,0,0
321023,2,4,%,3,intérêt des obligations,1,,,0,,,0,0
321023,2,4,%,4,fonds de réserve,0,,,0,,,0,0
321067,1,5,%,1,réserve légale,0,,,0,,,0,0
321067,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
321067,2,4,Francs,3,actions de dividende,0,,,0,,,1,0
321067,3,5,%,4,actions de capital,0,,,0,,,0,0
321067,3,5,%,5,administrateurs,0,,,0,,,0,0
321067,4,50,%,6,actions de capital et de jouissance,0,,,0,,,0,0
321067,4,50,%,7,actions de dividende,0,,,0,,,0,0
321100,1,5,%,1,réserve légale,0,,,0,,,0,0
321100,2,6,%,2,conseil d’administration,0,,,0,,,0,0
321114,1,5,%,1,réserve légale,0,,,0,,,0,0
321150,1,10,%,1,fonds de réserve,0,,,0,,,0,0
321150,1,2,%,2,conseil d’administration,0,,,0,,,0,0
321150,1,6,%,3,conseil,0,,,0,,,0,0
321150,1,82,%,4,actions,0,,,0,,,0,0
321163,1,5,%,1,réserve légale,0,,,0,,,0,0
321163,1,5,%,2,intérêt aux actions,1,,,1,,,0,0
321163,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321163,2,10,%,4,direction,0,,,0,,,0,0
321183,1,5,%,1,réserve légale,0,,,0,,,0,0
321183,2,7,%,2,intérêt cumulatif aux actions de priorité,1,,,0,,,0,0
321183,2,7,%,3,actions,0,,,0,,,0,0
321199,1,5,%,1,réserve légale,0,,,0,,,0,0
321199,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321199,1,10,%,3,conseil d’administration,0,,,0,,,0,0
321216,1,5,%,1,réserve légale,0,,,0,,,0,0
321216,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
321216,1,10,%,3,fonds d’amortissement,0,,,0,,,0,0
321216,1,10,%,4,conseil d’administration,0,,,0,,,0,0
321216,2,59,%,5,actions,0,,,0,,,0,0
321216,2,41,%,6,parts bénéficiaires,0,,,0,,,0,0
321248,1,5,%,1,réserve légale,0,,,0,,,0,0
321248,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321248,1,20,%,3,actions,0,,,0,,,0,0
321248,1,5,%,4,conseil d’administration,0,,,0,,,0,0
321248,2,50,%,5,actions,0,,,0,,,0,0
321248,2,50,%,6,parts bénéficiaires,0,,,0,,,0,0
321262,1,5,%,1,réserve légale,0,,,0,,,0,0
321262,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321262,2,15,%,3,conseil d’administration,0,,,0,,,0,0
321262,2,85,%,4,actions,0,,,0,,,0,0
321283,1,5,%,1,réserve légale,0,,,0,,,0,0
321283,1,5,%,2,intérêt aux actions,0,sauf prélèvement de  au maximum en faveur de réserves spéciales,True,0,,sauf prélèvement de  au maximum en faveur de réserves spéciales,0,0
321283,2,10,%,4,conseil,0,,,0,,,0,0
321283,3,70,%,5,actions,0,,,0,,,0,0
321283,3,30,%,6,parts de fondateur,0,,,0,,,0,0
321283,3,5,%,7,actions,1,,,0,,,0,0
321297,1,5,%,1,réserve légale,0,,,0,,,0,0
321297,1,6,%,2,intérêt cumulatif aux actions de priorité,1,,,0,,,0,0
321297,1,4,%,3,intérêt aux actions,1,,,0,,,0,0
321297,2,10,%,4,conseil d’administration,0,,,0,,,0,0
321310,1,10,%,1,fonds de réserve,0,,,0,,,0,0
321310,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321310,2,500,Francs,3,Conseil d’administration,0,,,0,,500 francs maximum) au Conseil d’administration,0,0
321329,1,5,%,1,réserve légale,0,,,0,,,0,0
321329,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321329,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321329,2,5,%,4,personnel,0,,,0,,,0,0
321346,1,5,%,1,réserve légale,0,,,0,,,0,0
321346,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321346,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321346,2,90,%,4,l’assemblée,0,,,0,,,0,0
321366,1,5,%,1,réserve légale,0,,,0,,,0,0
321366,1,5,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
321366,1,5,%,3,intérêt aux actions privilégiées,1,,,0,,,0,0
321366,1,000,Francs,4,parts bénéficiaires,0,,,0,,,0,0
321366,3,10,%,5,actions privilégiées,0,,,0,,,0,0
321366,3,60,%,6,actions privilégiées,0,,,0,,,0,0
321366,3,30,%,7,actions ordinaires,0,,,0,,,0,0
321380,1,5,%,1,réserve légale,0,,,0,,,0,0
321380,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321380,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321380,2,90,%,4,actions,0,,,0,,,0,0
321396,1,5,%,1,réserve légale,0,,,0,,,0,0
321396,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321396,2,20,%,3,conseil d’administration,0,,,0,,,0,0
321396,2,80,%,4,actions,0,,,0,,,0,0
321410,1,5,%,1,réserve légale,0,,,0,,,0,0
321410,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321410,3,10,%,3,conseil d’administration,0,,,0,,,0,0
321410,3,5,%,4,personnel,0,,,0,,,0,0
321410,3,60,%,5,actions,0,,,0,,,0,0
321410,3,25,%,6,parts de fondateur,0,,,0,,,0,0
321432,1,5,%,1,réserve légale,0,,,0,,,0,0
321432,1,5,%,2,actions,0,,,0,,,0,0
321432,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321432,3,75,%,4,actions,0,,,0,,,0,0
321432,3,25,%,5,parts de fondateur,0,,,0,,,0,0
321453,2,2,%,1,conseil de surveillance,0,,,0,,,0,0
321453,2,5,%,2,réserve,0,,,0,,,0,0
321453,2,5,%,3,fonds de prévoyance,0,,,0,,,0,0
321470,1,5,%,1,fonds de réserve,0,,,0,,,0,0
321470,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
321470,2,12,%,3,conseil d’administration,0,,,0,,,0,0
321470,2,2,%,4,conseil de surveillance,0,,,0,,,0,0
321470,2,86,%,5,actions,0,,,0,,,0,0
321488,1,5,%,1,réserve légale,0,,,0,,,0,0
321488,1,5,%,2,intérêt aux actions privilégiées,1,,,0,,,0,0
321505,1,5,%,1,réserve légale,0,,,0,,,0,0
321505,1,5,%,2,actions,1,,,0,,,0,0
321505,2,50,%,3,Ville de Marseille,0,,,0,,,0,0
321505,3,10,%,4,conseil d’administration,0,,,0,,,0,0
321505,3,90,%,5,actions,0,,,0,,,0,0
321545,1,5,%,1,réserve légale,0,,,0,,,0,0
321545,1,10,%,2,conseil,0,,,0,,,0,0
321560,1,5,%,1,réserve légale,0,,,0,,,0,0
321560,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321560,2,90,%,3,actions,0,,,0,,,0,0
321560,2,10,%,4,conseil d’administration,0,,,0,,,0,0
321575,1,5,%,1,réserve légale,0,,,0,,,0,0
321575,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321575,2,15,%,3,conseil,0,,,0,,,0,0
321575,2,85,%,4,actions,0,,,0,,,0,0
321593,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
321593,2,20,%,2,réserve,0,,,0,,,0,0
321593,2,70,%,3,actions,0,,,0,,,0,0
321593,2,10,%,4,conseil d’administration,0,,,0,,,0,0
321609,1,5,%,1,intérêt aux actions,1,,,0,,,0,0
321609,2,95,%,2,actions,0,,,0,,,0,0
321623,1,5,%,1,réserve légale,0,,,0,,,0,0
321623,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321639,1,5,%,1,réserve légale,0,,,0,,,0,0
321639,1,4,%,2,intérêt aux actions,1,,,0,,,0,0
321661,1,5,%,1,réserve légale,0,,,0,,,0,0
321661,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321661,2,5,%,3,administrateurs,0,,,0,,,0,0
321661,2,1/2,%,4,commissaires,0,,,0,,,0,0
321661,2,2,%,5,personnel,0,,,0,,,0,0
321681,1,5,%,1,réserve légale,0,,,0,,,0,0
321681,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321681,2,90,%,3,actions,0,,,0,,,0,0
321681,2,10,%,4,conseil d’administration,0,,,0,,,0,0
321701,1,5,%,1,réserve légale,0,,,0,,,0,0
321701,1,6,%,2,intérêt aux actions,1,,,0,,,0,0
321701,1,10,%,3,conseil d’administration,0,,,0,,,0,0
321718,1,5,%,1,réserve légale,0,,,0,,,0,0
321718,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321718,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321718,2,90,%,4,actions,0,,,0,,,0,0
321742,1,5,%,1,réserve légale,0,,,0,,,0,0
321742,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321742,2,15,%,3,conseil d’administration,0,,,0,,,0,0
321742,2,85,%,4,actions,0,,,0,,,0,0
321757,1,5,%,1,réserve légale,0,,,0,,,0,0
321757,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321757,2,10,%,3,conseil d’administration,0,,,0,,,0,0
321757,3,50,%,4,parts bénéficiaires,0,,,0,,,0,0
321757,3,50,%,5,parts bénéficiaires,0,,,0,,,0,0
321772,1,5,%,1,réserve légale,0,,,0,,,0,0
321772,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321772,2,20,%,3,conseil d’administration,0,,,0,,,0,0
321772,2,80,%,4,actions,0,,,0,,,0,0
321785,1,5,%,1,réserve légale,0,,,0,,,0,0
321785,1,5,%,2,intérêt aux actions,1,,,0,,,0,0
321785,2,40,%,3,actionnaires,0,,,0,,,0,0
321785,2,30,%,4,fonds de remboursement du capital,0,,,0,,,0,0
321785,2,20,%,5,parts de fondateur,0,,,0,,,0,0
321785,2,10,%,6,conseil,0,,,0,,,0,0
321785,3,60,%,7,actionnaires,0,,,0,,,0,0
321785,3,30,%,8,parts de fondateur,0,,,0,,,0,0
321785,3,10,%,9,conseil d’administration,0,,,0,,,0,0
321804,1,5,%,1,réserve légale,0,,,0,,,0,0
321804,2,5,%,2,intérêt aux actions,1,,,0,,,0,0
321804,3,10,%,3,directeur,0,,,0,,,0,0
321804,3,5,%,4,sous-directeur,0,,,0,,,0,0
321804,3,5,%,5,conseil d’administration,0,,,0,,,0,0
321829,1,5,%,1,réserve légale,0,,,0,,,0,0
